Ad ID,Ad name,Ad set name,Campaign name,Creative title,Ad body,Ad creative image,Ad call_to_action type,Ad creative object type,Cost,Cost per website purchase,Website purchase ROAS (return on advertising spend),Website purchases,Website purchases conversion value
120211144483330645,Las Vegas Promo | V3 | Catalogue page,BFGoodrich | Las Vegas Promo | Purchase | Lookalikes,AU | Prospecting | Promos | Launcher Lab,Win A Trip to Las Vegas!,"Get ready to roll with BFGoodrich! Buy 4 KO3 tyres and you’ll be entered for a chance to win an unforgettable trip to Las Vegas. 

With their unbeatable durability and exciting rewards, this deal brings adventure wherever you go. Don’t miss out—grab your KO3 tyres today!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda",,SHOP_NOW,SHARE,3.75,,0,0,0
120213154274240645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png – Copy,NSW | Premium brands - Turn back on once we have conversions,AU | Prospecting | Location | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,3.49,,0,0,0
120211782772280645,Us vs them.png – Copy,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Our Tyres vs Their Tyres

✅ Transparent prices
✅ Convenient fitting
​​✅ Wide rage of reputable brands",,SHOP_NOW,SHARE,3.48,,0,0,0
120213128757500645,Holiday+2024-A-004,Interest | Holiday ads 2024 | 25+,AU | Prospecting | Top Performers | Launcher Lab,Drive Safe with Tyroola 🛞,"Drive Safe, Drive Happy This Summer ☀️

Camping trips, road trips, and holiday visits are best enjoyed with safety in mind. Check your tyres before you go!

Buy tyres in 5 minutes with Tyroola:
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,3.13,,0,0,0
120212264931900645,CRV2reviews-A-003-2.png,Broad | Creative Testing Top Performers | homepage,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Discover the ultimate driving experience with Tyroola 🛞
Join a community of thousands of delighted customers who have experienced the exceptional quality and performance of our tyres.

✅ Enter your tyre size  
✅ Compare tyres & save up to 50% of RRP 
✅ Fast delivery & fitting",,SHOP_NOW,SHARE,2.97,,0,0,0
120213154495030645,Zmax-get-15-off-A-001.png – Copy,NSW | Budget and Value brands,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"15% off ZMAX tyres! 

⭐️⭐️⭐️⭐️⭐️ ""I got what I wanted and saved a few hundred"" — Gary
 
✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,2.7,,0,0,0
120214199044340645,Configurator | Carousel,Non-promo | Tyre shopping made simple | Carousel,AU | Prospecting | Top Performers | Launcher Lab,Tyroola.com.au,"Enjoy a seamless and complete tyre-changing solution with Tyroola. 🛞

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you or have it delivered to a  local shop near you

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,SHARE,2.6,,0,0,0
120213154348660645,Michelin-non-promo-A-001PRR.png – Copy,NSW | Premium brands - Turn back on once we have conversions,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Enjoy a seamless and complete tyre-changing solution with Tyroola.

1. Enter your tyre size  
2. Choose from brands like Michelin, Pirelli & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recommend”",,LEARN_MORE,SHARE,2.52,,0,0,0
120212964086710645,Monday_Cyber Monday December 2024-B-002,Black Friday 2024 | All Brands | 15% off | Nov 25-29,AU | Prospecting | Promos | Launcher Lab,Code: CYBERMONDAY24,"🚨 Cyber Monday Sale 🚨

🛒 Use the discount code CYBERMONDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,2.44,,0,0,0
120213522412270645,Holiday+2024-A-001_new copy,Interest | Holiday ads 2024 | 25+,AU | Prospecting | Top Performers | Launcher Lab,🛞 Tyroola - Complete tyre-changing solution,"1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,2.41,,0,0,0
120214314993430645,Main Configurator | Tyres under 40 | NSW,Sydney CBD | Generic,AU | Prospecting | Location | Launcher Lab,Price Match Guarantee,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,2.24,,0,0,0
120214315005250645,Main Configurator | Tyres under 40 | QLD,Brisbane CBD | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Tyres for your QLD Adventures,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,SHOP_NOW,SHARE,2.2,,0,0,0
120213067708600645,Stress-Free_Enjoy a seamless copy,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Enjoy a seamless and complete tyre-changing solution with Tyroola.

✅ Price Match Guarantee
✅ Join over 120,000 happy customers
✅ Fast delivery & fitting

Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,2.18,,0,0,0
120214031179030645,Main Configurator | non-promo-A-001-8.png – Copy,VIC | Generic,AU | Prospecting | Location | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"At Tyroola, what you see is what you pay - because we respect your time and budget.
Never worry about hidden costs - we're on your side 🛞

✅Enter your tyre size 
✅Buy your tyres online
✅Mobile fitter comes to you",,SHOP_NOW,SHARE,2.07,,0,0,0
120210585222760645,Product Page | Pirelli-Scorpion Verde AS-Buy4Get15%Off-C-002.png,Broad | LTB | DriverReview | Pirelli | Scorpion Verde AS | 25+,AU | Prospecting | Top Performers | Launcher Lab,Instant Cashback,"⭐️⭐️⭐️⭐️⭐️ “Awesome tyres. Drive great. Look great. Really good price. Will definitely do online tyres again.""

✅ Instant Cashback
✅ Competitive pricing
✅ No salesmen, just tyres

🛞 Saving on tyres has never been easier",,LEARN_MORE,SHARE,1.89,,0,0,0
120210177270470645,new link | Winrun-R330-Buy4Get15%Off-B-002.png – Copy,Broad | LTB v2 | Winrun | R 330 | DriverReviews | 25+,AU | Prospecting | Top Performers | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% off the Winrun R 330s

⭐️⭐️⭐️⭐️⭐️ “Great tyres. They perform well in any condition and were definitely value for money”

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,1.77,,0,0,0
120209239113420645,creative-iteration-D-002.png,Broad | V5 | Creative Iteration | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Saving on tyres has never been easier

✅ Pick your tyre size 
✅ Choose from our huge range
✅ Have it delivered your way

Shop now.",,SHOP_NOW,SHARE,1.71,,0,0,0
120214972146270645,Tyre Protect Page | Enhanced CTA | TP-03,Non-promo | Tyre Protect,AU | Prospecting | Top Performers | Launcher Lab,Protect your tyres with Tyroola 🛞,"🛞 Stop stressing about tyre damage. Get protected for as low as $10/year.

Tyroola’s comprehensive protection covers it all:
✅ Punctures
✅ Cuts
✅ Kerb damage

Get back on the road quickly with Tyroola’s complete tyre protection. 💪

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,LEARN_MORE,SHARE,1.51,,0,0,0
120213523013000645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png – Copy 2,VIC | Generic,AU | Prospecting | Location | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,1.2,,0,0,0
120214422668650645,Catalogue with price filter | Animated ad,NSW | Generic,AU | Prospecting | Location | Launcher Lab,Save Big on Tyres Now,"Tired of overpaying for tyres? 🛞 

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,LEARN_MORE,VIDEO,1.16,,0,0,0
120214972184240645,Tyre Protect Page | TP-04,Non-promo | Tyre Protect,AU | Prospecting | Top Performers | Launcher Lab,Protect your tyres with Tyroola 🛞,"🛞 Rest easy knowing your tyres are fully protected for as low as $10 per year. 

✅ Punctures
✅ Cuts
✅ Kerb damage

Enjoy worry-free driving with Tyroola’s all-inclusive tyre protection. 💪

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,LEARN_MORE,SHARE,1.16,,0,0,0
120209239113430645,creative-iteration-C-002.png,Broad | V5 | Creative Iteration | 25+,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Reckon you’ve seen a better price on the tyres you’re after? We don’t think so. 

Best tyre prices and service - I've been buying from Tyroola for many years, their prices are excellent and they will price match. On the one occasion I had an issue they resolved it promptly and at no cost to me. Highly recommended! - ⭐️⭐️⭐️⭐️⭐️ Max

✅ Transparent prices
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres

Find the right tyres today.",,SHOP_NOW,SHARE,1.08,,0,0,0
120213154605770645,Bridgestone-Buy4Get15%Off-A-002 – Copy,VIC | Premium brands - Turn back on once we have more conversions,AU | Prospecting | Location | Launcher Lab,"Join 120,000 happy customers","Buy 4 Get 15% off Dueler HT 684 II and Potenza Adrenalin RE003 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,1,,0,0,0
120213762791830645,Main Configurator | Us vs them,Non-promo | Us vs. them,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Our Tyres vs Their Tyres

✅ Transparent prices
✅ Convenient fitting
​​✅ Wide rage of reputable brands",,SHOP_NOW,SHARE,0.99,,0,0,0
120211434189690645,Homepage | Family Angle V4,Broad | Family Angle | homepage | v2,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"One family, one tyre solution! Whether it's for the family sedan, SUV, or minivan, we’ve got you covered. Durable, reliable, and built for your family’s needs – discover the perfect tyres for all your drives.

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.",,SHOP_NOW,SHARE,0.96,,0,0,0
120212936320790645,creative-iteration-A-002.png with sitelinks,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,Find a lower price? We'll match it,"Wouldn’t it be nice if you didn’t have to compare tyre prices for hours?

✅ Price Match Guarantee
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres

Saving on tyres has never been easier. Get it done today!",,SHOP_NOW,SHARE,0.75,,0,0,0
23853218996450644,COMFORSER-15-off-COMFORSER-PCR-A-003.png,Comforser | Purchase | 31 July | 15% Off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Save 15% off Comforser tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,0.72,,0,0,0
120213101277540645,creative-iteration-A-003.png – Copy,"Non-promo | Save Money, Save Time",AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Why pay more? We price match so you can order online and be confident you’ve got the best deal. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Satisfied with product - Great price excellent service and a very fast delivery AA++ - ⭐️⭐️⭐️⭐️⭐️ Richard

Order a tyre in under 5 minutes with Tyroola. Get it now!",,SHOP_NOW,SHARE,0.71,,0,0,0
120214315005310645,Main Configurator | No surprises | QLD,Brisbane CBD | Generic,AU | Prospecting | Location | Launcher Lab,Tyres for QLD Roads 🛞,"Queenslanders, Are Your Tyres Road-Ready? 🚗☀️

From the sunny streets of Brisbane to the tropical trails of Far North Queensland, we’ve got tyres designed to handle it all. Stay safe, smooth, and ready for wherever the road takes you.

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you",,SHOP_NOW,SHARE,0.71,,0,0,0
120213067694260645,Us vs. them_Why pay more copy,Non-promo | No surprises,AU | Prospecting | Top Performers | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"🤷‍♂️ Why pay more?

We price match so you can order online and be confident you’ve got the best deal.

✅ Trusted by 120,000+ customers
✅ No salesman, just tyres
✅ Mobile tyre fitters straight to your door",,SHOP_NOW,SHARE,0.65,,0,0,0
120213154334190645,Bridgestone-Buy4Get15%Off-A-002 – Copy,NSW | Premium brands - Turn back on once we have conversions,AU | Prospecting | Location | Launcher Lab,"Join 120,000 happy customers","Buy 4 Get 15% off Dueler HT 684 II and Potenza Adrenalin RE003 tyres! 💥

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,SHOP_NOW,SHARE,0.65,,0,0,0
120214314993440645,nsw-link-without-leaving-home-tyroola-v04.png,Sydney CBD | Generic,AU | Prospecting | Location | Launcher Lab,Mobile tyre fitters straight to your door,"🛞 Convenient tyre-changing solution all across New South Wales 🚛

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,LEARN_MORE,SHARE,0.57,,0,0,0
120214314993420645,catalogue LP | non-promo-A-001-8.png,Sydney CBD | Generic,AU | Prospecting | Location | Launcher Lab,Price Match Guarantee,"The best tyre prices all across New South Wales 🚛

Never worry about hidden costs - we're on your side 🛞

✅ Price Match Guarantee
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres",,SHOP_NOW,SHARE,0.53,,0,0,0
120209239113480645,creative-iteration-A-002.png,Broad | V5 | Creative Iteration | 25+,AU | Prospecting | Top Performers | Launcher Lab,Find a lower price? We'll match it,"Wouldn’t it be nice if you didn’t have to compare tyre prices for hours?

✅ Price Match Guarantee
✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres

Saving on tyres has never been easier. Get it done today!",,SHOP_NOW,SHARE,0.5,,0,0,0
120214972114320645,Tyre Protect Page | Enhanced CTA | TP-02,Non-promo | Tyre Protect,AU | Prospecting | Top Performers | Launcher Lab,Protect your tyres with Tyroola 🛞,"🛞 Tyres protected. Mind at ease. All for as low as $10 a year.

Tyroola’s comprehensive protection covers it all:
✅ Punctures
✅ Cuts
✅ Kerb damage

Enjoy worry-free driving with Tyroola’s all-inclusive tyre protection. 💪

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,LEARN_MORE,SHARE,0.47,,0,0,0
